School ID,Name,Address,,,,
76975,Glossodia Public School NSW,"Golden Valley Drive, NSW, GLOSSODIA, Australia 2756",,,,
76976,Glossop Primary SA,"Mitchell Terrace, SA, GLOSSOP, Australia 5344",,,,
76977,Gloucester Public School NSW,"5 Hume Street, NSW, GLOUCESTER, Australia 2422",,,,
76978,Gogango State School QLD,"Wills St, QLD, GOGANGO, Australia 4702",,,,
76979,Gol Gol Public School NSW,"William Street, NSW, GOL GOL, Australia 2738",,,,
76980,Golden Grove Primary SA,"140 Bicentennial Drive, SA, GOLDEN GROVE, Australia 5125",,,,
76981,Golden Square Primary VIC,"19-31 Maple Street, VIC, GOLDEN SQUARE, Australia 3555",,,,
76982,Gooburrum State School QLD,"14 Gooburrum Road, QLD, GOOBURRUM, Australia 4670",,,,
76983,Goodwood Primary SA,"140 Goodwood Road, SA, GOODWOOD, Australia 5034",,,,
76984,"Goodwood Primary, Moonah TAS","Elmsleigh Road, TAS, MOONAH, Australia 7009",,,,
76985,Goodwood State School QLD,"1802 Goodwood Rd, QLD, GOODWOOD, Australia 4660",,,,
76986,Goolgowi Public School NSW,"Penney Street, NSW, GOOLGOWI, Australia 2652",,,,
76987,Goolma Public School NSW,"Dubbo Rd, NSW, GOOLMA, Australia 2852",,,,
76988,Goolmangar Public School NSW,"1301 Nimbin Road, NSW, GOOLMANGAR, Australia 2480",,,,
76989,Gooloogong Public School NSW,"22-30 King St, NSW, GOOLOOGONG, Australia 2805",,,,
76990,Goonawarra Primary VIC,"Gullane Drive, VIC, SUNBURY, Australia 3429",,,,
76991,Goondiwindi State School QLD,"34 George Street, QLD, GOONDIWINDI, Australia 4390",,,,
76992,Goonengerry Public School NSW,"Cnr Brunswick & Lismore Roads, NSW, GOONENGERRY VIA FEDERAL, Australia 2482",,,,
76993,Goongerah P-8 School VIC,"6933 Bonang Highway, VIC, GOONGERAH, Australia 3888",,,,
76994,Goornong Primary VIC,"26 Grant St, VIC, GOORNONG, Australia 3557",,,,
76995,Gooseberry Hill Primary WA,"80 Huntley Road, WA, GOOSEBERRY HILL, Australia 6076",,,,
76996,Gordon East Public School NSW,"Rosedale Road, NSW, GORDON, Australia 2072",,,,
76997,Gordon Primary ACT,"Knoke Avenue, ACT, GORDON, Australia 2906",,,,
76998,Gordon Primary VIC,"1 Dicker St, VIC, GORDON, Australia 3345",,,,
76999,Gordonvale State School QLD,"28 George Street, QLD, GORDONVALE, Australia 4865",,,,
77000,Gormandale Primary VIC,"Rosedale Stradbroke Road, VIC, GORMANDALE, Australia 3873",,,,
77001,Gorokan Public School NSW,"Dudley Street, NSW, GOROKAN, Australia 2263",,,,
77002,Gosford East Public School NSW,"Cnr York & Webb Streets, NSW, GOSFORD EAST, Australia 2250",,,,
77003,Gosford Public School NSW,"Mann Street, NSW, GOSFORD, Australia 2250",,,,
77004,Goulburn East Public School NSW,"41 Eleanor Street, NSW, GOULBURN, Australia 2580",,,,
77005,Goulburn Public School NSW,"204 Bourke Street, NSW, GOULBURN, Australia 2580",,,,
77006,"Goulburn Street Primary, Hobart West TAS","Forest Road, TAS, HOBART WEST, Australia 7000",,,,
77007,Goulburn South Public School NSW,"16 Addison Street, NSW, GOULBURN, Australia 2580",,,,
77008,Goulburn West Public School NSW,"106 Combermere Street, NSW, GOULBURN, Australia 2580",,,,
77009,"Gov Philip King School, Edensor Park NSW","45 Allambie Road, NSW, EDENSOR PARK, Australia 2176",,,,
77010,Preston South Primary VIC,"Hotham Street, VIC, PRESTON, Australia 3072",,,,
77011,"Belle Vue Park Primary, Glenroy VIC","Morell Street, VIC, GLENROY, Australia 3046",,,,
77012,Gowrie Primary ACT,"Jeffries Street, ACT, GOWRIE, Australia 2904",,,,
77013,Gowrie State School QLD,"Old Homebush Road, QLD, Gowrie Junction, Australia 4350",,,,
77014,Gracemere State School QLD,"O'Shanesy Street, QLD, GRACEMERE, Australia 4702",,,,
77015,Grafton Public School NSW,"86 Queen Street, NSW, GRAFTON, Australia 2460",,,,
77016,South Grafton Public School NSW,"Verne Street, NSW, SOUTH GRAFTON, Australia 2460",,,,
77017,Port Melbourne Primary VIC,"415 Graham Street, VIC, PORT MELBOURNE, Australia 3207",,,,
77018,"Grahamvale Primary, Shepparton VIC","85 Grahamvale Road, VIC, SHEPPARTON, Australia 3630",,,,
77019,Grandchester State School QLD,"School Rd, QLD, GRANDCHESTER, Australia 4340",,,,
77020,Grange Primary SA,"39a Jetty Street, SA, GRANGE, Australia 5022",,,,
77021,Grantham State School QLD,"15 Victor Street, QLD, GRANTHAM, Australia 4347",,,,
77022,Granville East Public School NSW,"210 The Trongate, NSW, GRANVILLE, Australia 2142",,,,
77023,Granville State School QLD,"Cambridge Street, QLD, GRANVILLE, Australia 4650",,,,
77024,Grass Patch Primary WA,"Freeman Street, WA, GRASS PATCH, Australia 6446",,,,
77025,Grasmere Primary VIC,"16 Ibbs Lane, VIC, GRASMERE, Australia 3281",,,,
77026,Gravesend Public School NSW,"Gwydir Street, NSW, GRAVESEND, Australia 2401",,,,
77027,Gray Primary NT,"22 Victoria Drive, NT, GRAY, Australia 830",,,,
77028,Mt Claremont Primary WA,"103 Alfred Road, WA, MOUNT CLAREMONT, Australia 6010",,,,
77029,Grays Point Public School NSW,"109 Angle Road, NSW, GRAYS POINT, Australia 2232",,,,
77030,Great Western Primary VIC,"45-49 Stephenson St, VIC, GREAT WESTERN, Australia 3377",,,,
77031,"Green Hill Public School, Kempsey NSW","196 River Road, NSW, KEMPSEY, Australia 2440",,,,
77032,JRLF East Derwent Primary School Campus,"15 Bowden Drive, TAS, BRIDGEWATER, Australia 7030",,,,
77033,Green Valley Public School NSW,"173 Green Valley Road, NSW, GREEN VALLEY, Australia 2168",,,,
77034,Greenacre Public School NSW,"Waterloo Road, NSW, GREENACRE, Australia 2190",,,,
77035,Greenbank State School QLD,"24-36 Goodna Road, QLD, GREENBANK, Australia 4124",,,,
77036,Epping Primary (Greenbrook) VIC,"66 Peppercorn Parade, VIC, EPPING, Australia 3076",,,,
77037,Greenbushes Primary WA,"7 Blackwood Road, WA, GREENBUSHES, Australia 6254",,,,
77038,Greenethorpe Public School NSW,"Main St, NSW, GREENETHORPE, Australia 2809",,,,
77039,Greenfields Primary WA,"9 Zambesi Drive, WA, GREENFIELDS, Australia 6210",,,,
77040,"Greenhills Primary, Greensborough VIC","29 Mine Street, VIC, GREENSBOROUGH, Australia 3088",,,,
77041,"Greenlands State School, Stanthorpe QLD","Texas Road, QLD, STANTHORPE, Australia 4380",,,,
77042,Greenmount Primary WA,"50-68 Innamincka Road, WA, GREENMOUNT, Australia 6056",,,,
77043,Greenmount State School QLD,"9-11 Haldon St, QLD, GREENMOUNT, Australia 4359",,,,
77044,Greenock Primary SA,"Bevan Street, SA, GREENOCK, Australia 5360",,,,
77045,Greensborough Primary VIC,"130 Grimshaw Street, VIC, GREENSBOROUGH, Australia 3088",,,,
77046,Greenslopes State School QLD,"559 Logan Road, QLD, GREENSLOPES, Australia 4120",,,,
77047,Greenvale Primary VIC,"12 Bradford Avenue, VIC, GREENVALE, Australia 3059",,,,
77048,Greenvale State School QLD,"Cassia Court, QLD, GREENVALE, Australia 4816",,,,
77049,Greenwell Point Public School NSW,"75 Greenwell Point Road, NSW, GREENWELL POINT, Australia 2540",,,,
77050,Greenwich Public School NSW,"32 Kingslangley Road, NSW, GREENWICH, Australia 2065",,,,
77051,Bundoora Primary School,"23 Balmoral Avenue, VIC, BUNDOORA, Australia 3083",,,,
77052,Grenfell Public School NSW,"30-42 Melyra Street, NSW, GRENFELL, Australia 2810",,,,
77053,Gresford Public School NSW,"Durham Road, NSW, GRESFORD, Australia 2311",,,,
77054,Greta Public School NSW,"Wyndham Street, NSW, GRETA, Australia 2334",,,,
77055,Greta Valley Primary VIC,"Greta Rd, VIC, GRETA SOUTH, Australia 3675",,,,
77056,Greystanes Public School NSW,"781 Merrylands Road, NSW, GREYSTANES, Australia 2145",,,,
77057,"Greythorn Primary, Balwyn North VIC","Reading Avenue, VIC, BALWYN NORTH, Australia 3104",,,,
77058,Griffith East Public School NSW,"141 Wakaden Street, NSW, GRIFFITH, Australia 2680",,,,
77059,Griffith North Public School NSW,"Boonah Street, NSW, GRIFFITH, Australia 2680",,,,
77060,Griffith Public School NSW,"Coolah Street, NSW, GRIFFITH, Australia 2680",,,,
77061,Narrabundah Early Childhood School ACT,"23-27 Kootara Crescent, ACT, NARRABUNDAH, Australia 2604",,,,
77062,Grong Grong Public School NSW,"Junee St, NSW, GRONG GRONG, Australia 2652",,,,
77063,"Grose View Public, Grose Wold NSW","Grose Wold Road, NSW, GROSE WOLD, Australia 2753",,,,
77064,Grosmont State School QLD,"2524 Grosmont Road, QLD, GROSMONT, Australia 4419",,,,
77065,Grovedale Primary VIC,"143 Bailey Street, VIC, GROVEDALE, Australia 3216",,,,
77066,"Grovedale West Primary, Grovedale VIC","Cnr Heyers Rd & Wingarra Drive, VIC, GROVEDALE, Australia 3216",,,,
77067,"Grovelands Primary, Westfield WA","14 Grovelands Drive, WA, WESTFIELD, Australia 6111",,,,
77068,"Grovely State School, Keperra QLD","200 Dawson Parade, QLD, KEPERRA, Australia 4054",,,,
77069,Gruyere Primary VIC,"99 Killara Rd, VIC, GRUYERE, Australia 3770",,,,
77070,Guildford Public School NSW,"Military Road, NSW, GUILDFORD, Australia 2161",,,,
77071,Guildford Primary VIC,"Franklin St, VIC, GUILDFORD, Australia 3451",,,,
77072,Guildford Primary WA,"125 Helena Street, WA, GUILDFORD, Australia 6055",,,,
77073,Guildford West Public School NSW,"23-51 Palmer Street, NSW, GUILDFORD, Australia 2161",,,,
77074,"Guise Public School, Macquarie Fields NSW","25 Eucalytus Drive, NSW, MACQUARIE FIELDS, Australia 2564",,,,
77075,Gulgong Public School NSW,"66 Belmore Street, NSW, GULGONG, Australia 2852",,,,
77076,"Gulmarrad Public School, Maclean NSW","466 Brooms Head Road, NSW, MACLEAN, Australia 2463",,,,
77077,Guluguba State School QLD,"Fosters Rd, QLD, GULUGUBA, Australia 4418",,,,
77078,"Gum Flat Public School, Inverell NSW","Gum Flat-Inverell Road, NSW, INVERELL, Australia 2360",,,,
77079,Gumdale State School QLD,"677 New Cleveland Road, QLD, GUMDALE, Australia 4154",,,,
77080,Gumeracha Primary SA,"1 Albert Street, SA, GUMERACHA, Australia 5233",,,,
77081,"Gumlu State School, Gumlu Via Bowen QLD","De Salis St, QLD, GUMLU VIA BOWEN, Australia 4805",,,,
77082,Gunbower Primary VIC,"School Rd, VIC, GUNBOWER, Australia 3566",,,,
77083,Gundagai Public School NSW,"William Street, NSW, GUNDAGAI, Australia 2722",,,,
77084,Gundagai South Public School,"Luke Street, NSW, GUNDAGAI, Australia 2722",,,,
77085,Gundaroo Public School NSW,"Lot Street, NSW, GUNDAROO, Australia 2620",,,,
77086,"Gundiah State School, Maryborough QLD","MS 221, QLD, MARYBOROUGH, Australia 4650",,,,
77087,Gunnedah Public School NSW,"67 Elgin Street, NSW, GUNNEDAH, Australia 2380",,,,
77088,Gunnedah South Public School NSW,"1-15 Winder Place, NSW, GUNNEDAH, Australia 2380",,,,
77089,Gunning Public School NSW,"Yass Street, NSW, GUNNING, Australia 2581",,,,
77090,"Guthridge Primary, Sale VIC","Dawson Street, VIC, SALE, Australia 3850",,,,
77091,Gwabegar Public School NSW,"Lot 1 Chauvel Street, NSW, GWABEGAR, Australia 2356",,,,
77092,Gwandalan Public School NSW,"Kanangra Drive, NSW, GWANDALAN, Australia 2259",,,,
77093,"Gwynne Park Primary, Brookdale WA","11 Tijuana Road, WA, BROOKDALE, Australia 6112",,,,
77094,Gwynneville Public School NSW,"10 Acacia Avenue, NSW, GWYNNEVILLE, Australia 2500",,,,
77095,Gymea North Public School NSW,"23 Ruby Road, NSW, GYMEA, Australia 2227",,,,
77096,Gympie Central State School QLD,"20 Lawrence Street, QLD, GYMPIE, Australia 4570",,,,
77097,Gympie East State School QLD,"2/9 Cedar Pocket Road, QLD, GYMPIE, Australia 4570",,,,
77098,Gympie South State School QLD,"50 Exhibition Rd Southside, QLD, SOUTHSIDE GYMPIE, Australia 4570",,,,
77099,Gympie West State School QLD,"41 Cartwright Road, QLD, GYMPIE, Australia 4570",,,,
77100,"Haasts Bluff Primary, Alice Springs NT","Haasts Bluff via, NT, ALICE SPRINGS, Australia 872",,,,
77101,Haberfield Public School NSW,"Bland Street, NSW, HABERFIELD, Australia 2045",,,,
77102,Haddon Primary VIC,"398 Sago Hill Road, VIC, HADDON, Australia 3352",,,,
77103,Haden State School QLD,"Crows Nest Rd, QLD, HADEN, Australia 4352",,,,
77104,Hagley Farm Primary School,"2510-2512 Bass Highway, TAS, HAGLEY, Australia 7292",,,,
77105,Hahndorf Primary SA,"12 Church Street, SA, HAHNDORF, Australia 5245",,,,
77106,Haigslea State School QLD,"Thagoona-Haigslea Rd, QLD, HAIGSLEA, Australia 4306",,,,
77107,"Roseworth Primary, Girrawheen WA","30 Stebbing Way, WA, GIRRAWHEEN, Australia 6064",,,,
77108,"Halidon Primary, Kingsley WA","38 Halidon Street, WA, KINGSLEY, Australia 6026",,,,
77109,Halifax State School QLD,"17 Victoria Terrace, QLD, HALIFAX, Australia 4850",,,,
77110,Hallam Primary VIC,"24 Harmer Road, VIC, HALLAM, Australia 3803",,,,
77111,"Fleetwood Primary, Narre Warren VIC","Fleetwood Drive, VIC, NARRE WARREN, Australia 3805",,,,
77112,Hallett Cove East Primary SA,"Quailo Avenue, SA, HALLETT COVE, Australia 5158",,,,
77113,Hallett Cove South Primary SA,"Livonia Road, SA, HALLETT COVE, Australia 5158",,,,
77114,Halls Gap Primary VIC,"Grampians Road, VIC, HALLS GAP, Australia 3381",,,,
77115,"Hambledon State School, Edmonton QLD","77-81 Stokes Street, QLD, EDMONTON, Australia 4869",,,,
77116,Hamilton Island State School QLD,", QLD, HAMILTON ISLAND, Australia 4803",,,,
77117,"Hamilton North Public School, Broadmeadow NSW","Jackson Street, NSW, BROADMEADOW, Australia 2292",,,,
77118,Hamilton Public School NSW,"Tudor Street, NSW, HAMILTON, Australia 2303",,,,
77119,"Baimbridge College, Hamilton VIC","85 Stephen St, VIC, HAMILTON, Australia 3300",,,,
77120,Hamilton State School QLD,"71 Oxford St, QLD, HAMILTON, Australia 4007",,,,
77121,"Hamilton South Public School, Merewether NSW","Kenrick Street, NSW, MEREWETHER, Australia 2291",,,,
77122,Hamley Bridge Primary SA,"13 Florence Street, SA, HAMLEY BRIDGE, Australia 5401",,,,
77123,Hammondville Public School NSW,"Walder Road, NSW, HAMMONDVILLE, Australia 2170",,,,
77124,"Hampden Park Public School, Lakemba NSW","39-79 Hampden Road, NSW, LAKEMBA, Australia 2195",,,,
77125,"Hampden State School, Kuttabul QLD","Bruce Highway, QLD, KUTTABUL, Australia 4741",,,,
77126,"Hampstead Primary, Greenacres SA","38-56 Muller Road, SA, GREENACRES, Australia 5086",,,,
77127,"River Gum Primary, Hampton Park VIC","Fordholm Road, VIC, HAMPTON PARK, Australia 3976",,,,
77128,Hampton Park Primary VIC,"Somerville Road, VIC, HAMPTON PARK, Australia 3976",,,,
77129,"Hampton Park Primary, Morley WA","Lot 5919 Hamersley Place, WA, MORLEY, Australia 6062",,,,
77130,Hampton Public School NSW,"Lot 1 Jenolan Caves Road, NSW, HAMPTON, Australia 2790",,,,
77131,Hampton Primary VIC,"528 Hampton Street, VIC, HAMPTON, Australia 3188",,,,
77132,Hannaford State School QLD,", QLD, HANNAFORD, Australia 4406",,,,
77133,Hannam Vale Public School NSW,"1159 Hannam Vale Road, NSW, HANNAM VALE, Australia 2443",,,,
77134,"Hannans Road Public School, Riverwood NSW","36 Hannans Road, NSW, RIVERWOOD, Australia 2210",,,,
77135,Hanwood Public School NSW,"School Street, NSW, HANWOOD, Australia 2680",,,,
77136,"Happy Valley State School, Mount Isa QLD","Brilliant St, QLD, MOUNT ISA, Australia 4825",,,,
77137,"Harbord Public School, Freshwater NSW","91 Oliver Street, NSW, FRESHWATER, Australia 2096",,,,
77138,"Harcourt Public School, Campsie NSW","First Avenue, NSW, CAMPSIE, Australia 2194",,,,
77139,Harcourt Valley Primary VIC,"Wilkinson Street, VIC, HARCOURT, Australia 3453",,,,
77140,Hargraves Public School NSW,"Bowen Street, NSW, HARGRAVES, Australia 2850",,,,
77141,Harkaway Primary VIC,"65-67 King Road, VIC, HARKAWAY, Australia 3806",,,,
77142,Harlaxton State School QLD,"112 Ruthven Street, QLD, HARLAXTON, Australia 4350",,,,
77143,Harrietville Primary VIC,"165 Great Alpine Road, VIC, HARRIETVILLE, Australia 3741",,,,
77144,Harrington Public School NSW,"37 High Street, NSW, HARRINGTON, Australia 2427",,,,
77145,"Harrington Street Public School, Cabramatta NSW","13-25 Harrington Street, NSW, CABRAMATTA, Australia 2166",,,,
77146,"Harris Fields State School, Woodridge QLD","10-38 Smith Road, QLD, WOODRIDGE, Australia 4114",,,,
77147,"Harrisfield Primary, Noble Park VIC","Callander Road, VIC, NOBLE PARK, Australia 3174",,,,
77148,"Harristown State School, Toowoomba QLD","332 South Street, QLD, TOOWOOMBA, Australia 4350",,,,
77149,Harrisville State School QLD,"Hall St, QLD, HARRISVILLE, Australia 4307",,,,
77150,Harston Primary VIC,"155 Harston Rd, VIC, HARSTON, Australia 3616",,,,
77151,"Hartwell Primary, Camberwell VIC","16 Milverton Street, VIC, CAMBERWELL, Australia 3124",,,,
77152,Harvey Primary WA,"Gibb Street, WA, HARVEY, Australia 6220",,,,
77153,Harwood Island Public School NSW,"Pacific Highway, NSW, HARWOOD ISLAND, Australia 2465",,,,
77154,Hassall Grove Public School NSW,"Buckwell Drive, NSW, HASSALL GROVE, Australia 2761",,,,
77155,"Hastings Public School, Port Macquarie NSW","Waniora Parkway, NSW, PORT MACQUARIE, Australia 2444",,,,
77156,Hastings Primary VIC,"10-20 Hodgins Road, VIC, HASTINGS, Australia 3915",,,,
77157,"Wallaroo Primary School, Hastings VIC","Stalwart Avenue, VIC, HASTINGS, Australia 3915",,,,
77158,Hatton Vale State School QLD,"27-35 Hannant Road, QLD, HATTON VALE, Australia 4341",,,,
77159,Horsham West & Haven Primary VIC,"4362 Henty Highway, VIC, HAVEN, Australia 3401",,,,
77160,Havenview Primary TAS,"Marriott Street, TAS, HAVENVIEW, Australia 7320",,,,
77161,Hawker Primary ACT,"35 Erldunda Circuit, ACT, HAWKER, Australia 2614",,,,
77162,Hawkesdale P-12 College VIC,"Cnr Mitchell & Spring Sts, VIC, HAWKESDALE, Australia 3287",,,,
77163,Hawthorn West Primary VIC,"Cnr Burwood Rd & Wood Street, VIC, HAWTHORN, Australia 3122",,,,
77164,Hawthorndene Primary SA,"Suffolk Road, SA, HAWTHORNDENE, Australia 5051",,,,
77165,Hay Public School NSW,"201-217 Lachlan Street, NSW, HAY, Australia 2711",,,,
77166,Hayman Island State School QLD,"Postal Service, QLD, HAYMAN ISLAND, Australia 4801",,,,
77167,Hazelbrook Public School NSW,"159-163 Great Western Hwy, NSW, HAZELBROOK, Australia 2779",,,,
77168,Hazelwood North Primary VIC,"Church Road, VIC, HAZELWOOD NORTH, Australia 3840",,,,
77169,Healesville Primary VIC,"2 View Street, VIC, HEALESVILLE, Australia 3777",,,,
77170,"Healy State School, Mount Isa QLD","Thomson Rd, QLD, MOUNT ISA, Australia 4825",,,,
77171,"Heany Park Primary, Rowville VIC","81 Buckingham Drive, VIC, ROWVILLE, Australia 3178",,,,
77172,Heathcote East Public School NSW,"1 Mimosa Street, NSW, HEATHCOTE, Australia 2233",,,,
77173,Heathcote Public School NSW,"Oliver Street, NSW, HEATHCOTE, Australia 2233",,,,
77174,Heathcote Primary VIC,"31 Herriot Street, VIC, HEATHCOTE, Australia 3523",,,,
77175,"Heatherhill Primary, Springvale VIC","959 Heatherton Road, VIC, SPRINGVALE, Australia 3171",,,,
77176,Heathfield Primary SA,"201 Longwood Road, SA, HEATHFIELD, Australia 5153",,,,
77177,Heathmont East Primary VIC,"2-22 Louis Street, VIC, HEATHMONT, Australia 3135",,,,
77178,Great Ryrie Primary School,"Great Ryrie Street, VIC, HEATHMONT, Australia 3135",,,,
77179,Heathridge Primary WA,"55 Channel Drive, WA, HEATHRIDGE, Australia 6027",,,,
77180,Heatley State School QLD,"410 Fulham Road, QLD, HEATLEY, Australia 4814",,,,
77181,"Heaton Public School, Jesmond NSW","Janet Street, NSW, JESMOND, Australia 2299",,,,
77182,Hebersham Public School NSW,"Andover Crescent, NSW, HEBERSHAM, Australia 2770",,,,
77183,Heckenberg Public School NSW,"Jindabyne Road, NSW, HECKENBERG, Australia 2168",,,,
77184,"East Torrens Primary, Hectorville SA","12 Robson Road, SA, HECTORVILLE, Australia 5073",,,,
77185,Heidelberg Primary VIC,"110 Cape Street, VIC, HEIDELBERG, Australia 3084",,,,
77186,Helena Valley Primary WA,"Lot 11126 Helena Valley Road, WA, HELENA VALLEY, Australia 6056",,,,
77187,"Helens Hill State School, Via Ingham QLD","Bruce Highway Helens Hill, QLD, VIA INGHAM, Australia 4850",,,,
77188,Helensburgh Public School NSW,"11 Fletcher Street, NSW, HELENSBURGH, Australia 2508",,,,
77189,Helensvale State School QLD,"8 Lindfield Road, QLD, HELENSVALE, Australia 4212",,,,
77190,Helidon State School QLD,"16 School Street, QLD, HELIDON, Australia 4344",,,,
77191,"Hendon Primary, Royal Park SA","Lot 17 Cedar Avenue, SA, ROYAL PARK, Australia 5014",,,,
77192,"Henley Beach Primary, Henley Beach South SA","38 Hazel Terrace, SA, HENLEY BEACH SOUTH, Australia 5022",,,,
77193,Henty Public School NSW,"Sladen Street, NSW, HENTY, Australia 2658",,,,
